t,Vin,Vin_buck,Vo,Vo_buck,IL,IL_avg,u
9e-05,12.68131868131868,12.95970695970696,1.597069597069597,1.5531135531135531,11.332957640649948,9.360195360195371,0.6152304609218436
9.5e-05,12.659340659340659,12.937728937728938,1.7216117216117215,1.6703296703296704,11.975767821921668,9.825678594909366,0.6152304609218436
0.0001,12.637362637362637,12.915750915750916,1.8388278388278387,1.794871794871795,12.330421715037092,10.29116182962337,0.6152304609218436
0.000105,12.615384615384615,12.901098901098901,1.9560439560439562,1.912087912087912,12.662909739832813,10.778810932657086,0.6152304609218436
0.00011,12.593406593406593,12.879120879120878,2.0805860805860807,2.0366300366300365,13.217056447825675,11.222128299051377,0.6152304609218436
0.000115,12.571428571428571,12.864468864468863,2.197802197802198,2.168498168498169,13.527378604301683,11.68761153376538,0.6152304609218436
0.00012000000000000002,12.556776556776557,12.842490842490841,2.3223443223443225,2.2930402930402933,13.904198365736828,12.042265426880805,0.6152304609218436
0.000125,12.534798534798535,12.827838827838827,2.446886446886447,2.4322344322344325,14.23668639053255,12.52991452991453,0.6152304609218436
0.00013000000000000002,12.52014652014652,12.805860805860805,2.578754578754579,2.5641025641025643,14.680003756926832,12.86240255471025,0.6152304609218436
0.000135,12.49084249084249,12.79120879120879,2.7106227106227108,2.695970695970696,14.968160045083128,13.2613881844651,0.6152304609218436
0.00014000000000000001,12.476190476190476,12.769230769230768,2.842490842490842,2.835164835164835,15.32281393819856,13.616042077580532,0.6152304609218436
0.000145,12.461538461538462,12.747252747252746,2.9816849816849813,2.9597069597069594,15.610970226354848,13.92636423405655,0.6152304609218436
0.00015000000000000001,12.432234432234432,12.725274725274724,3.0915750915750912,3.0989010989010985,15.810463041232277,14.281018127171974,0.6152304609218436
0.000155,12.410256410256409,12.71062271062271,3.230769230769231,3.2454212454212454,16.142951066027987,14.591340283647982,0.6152304609218436
0.00016,12.388278388278387,12.695970695970695,3.36996336996337,3.3772893772893773,16.364609749225128,14.923828308443694,0.6152304609218436
0.00016500000000000003,12.373626373626372,12.673992673992673,3.501831501831502,3.5164835164835164,16.60843430074199,15.189818728280269,0.6152304609218436
0.00017,12.35164835164835,12.644688644688644,3.6336996336996337,3.6556776556776556,16.852258852258863,15.41147741147741,0.6152304609218436
0.00017500000000000003,12.329670329670328,12.63003663003663,3.7655677655677655,3.7948717948717947,17.02958579881657,15.699633699633697,0.6152304609218436
0.00018,12.322344322344321,12.615384615384615,3.904761904761905,3.9340659340659343,17.229078613694007,15.899126514511126,0.6152304609218436
0.00018500000000000002,12.293040293040292,12.593406593406593,4.0366300366300365,4.073260073260073,17.295576218653153,16.142951066027987,0.6152304609218436
0.00019,12.285714285714285,12.578754578754578,4.168498168498169,4.212454212454213,17.53940077017001,16.298112144265982,0.6152304609218436
0.00019500000000000002,12.27106227106227,12.556776556776557,4.315018315018315,4.351648351648352,17.65023011176858,16.49760495914342,0.6152304609218436
0.0002,12.241758241758241,12.534798534798535,4.43956043956044,4.490842490842491,17.805391190006574,16.652766037381426,0.6152304609218436
0.00020500000000000002,12.234432234432234,12.527472527472527,4.571428571428572,4.6300366300366305,17.87188879496572,16.83009298393915,0.6152304609218436
0.00021,12.212454212454212,12.505494505494505,4.695970695970696,4.769230769230769,18.115713346482583,16.963088193857434,0.6152304609218436
0.00021500000000000002,12.197802197802197,12.498168498168498,4.835164835164836,4.9010989010989015,18.09354747816287,17.07391753545601,0.6152304609218436
0.00022,12.183150183150182,12.476190476190476,4.95970695970696,5.032967032967033,18.248708556400864,17.25124448201372,0.6152304609218436
0.00022500000000000002,12.168498168498168,12.454212454212454,5.098901098901099,5.172161172161172,18.359537897999434,17.317742086972867,0.6152304609218436
0.00023,12.153846153846153,12.43956043956044,5.216117216117216,5.304029304029305,18.40386963463887,17.495069033530584,0.6152304609218436
0.00023500000000000002,12.146520146520146,12.424908424908425,5.355311355311356,5.435897435897436,18.4482013712783,17.53940077017001,0.6152304609218436
0.00024000000000000003,12.124542124542124,12.410256410256409,5.472527472527473,5.5677655677655675,18.470367239598005,17.628064243448865,0.6152304609218436
0.00024500000000000005,12.10989010989011,12.395604395604394,5.597069597069597,5.692307692307692,18.603362449516297,17.694561848408004,0.6152304609218436
0.00025,12.102564102564102,12.38095238095238,5.728937728937728,5.824175824175824,18.603362449516297,17.738893585047446,0.6152304609218436
0.000255,12.087912087912088,12.366300366300365,5.853479853479853,5.948717948717948,18.625528317836018,17.805391190006574,0.6152304609218436
0.00026000000000000003,12.08058608058608,12.35164835164835,5.978021978021978,6.08058608058608,18.603362449516297,17.827557058326295,0.6152304609218436
0.00026500000000000004,12.065934065934066,12.336996336996336,6.095238095238095,6.197802197802197,18.669860054475443,17.89405466328544,0.6152304609218436
0.00027,12.058608058608058,12.329670329670328,6.212454212454213,6.329670329670329,18.64769418615572,17.89405466328544,0.6152304609218436
0.000275,12.043956043956044,12.315018315018314,6.336996336996337,6.446886446886447,18.64769418615572,17.938386399924866,0.6152304609218436
0.00028000000000000003,12.02930402930403,12.3003663003663,6.446886446886447,6.564102564102564,18.603362449516297,17.89405466328544,0.6152304609218436
0.00028500000000000004,12.021978021978022,12.285714285714285,6.564102564102564,6.681318681318682,18.625528317836018,17.916220531605152,0.6152304609218436
0.00029,12.007326007326007,12.278388278388277,6.666666666666666,6.798534798534798,18.492533107917726,17.916220531605152,0.6152304609218436
0.000295,12.007326007326007,12.27106227106227,6.791208791208791,6.915750915750916,18.581196581196576,17.87188879496572,0.6152304609218436
0.00030000000000000003,11.985347985347985,12.256410256410255,6.893772893772893,7.018315018315018,18.381703766319156,17.849722926646017,0.6152304609218436
0.00030500000000000004,11.992673992673993,12.256410256410255,6.996336996336996,7.128205128205128,18.31520616136001,17.827557058326295,0.6152304609218436
0.00031,11.978021978021978,12.241758241758241,7.113553113553113,7.245421245421245,18.359537897999434,17.805391190006574,0.6152304609218436
0.000315,11.97069597069597,12.249084249084248,7.216117216117216,7.347985347985348,18.2930402930403,17.76105945336715,0.6152304609218436
0.00032,11.963369963369964,12.227106227106226,7.311355311355311,7.450549450549451,18.18221095144173,17.65023011176858,0.6152304609218436
0.00032500000000000004,11.948717948717947,12.219780219780219,7.406593406593407,7.538461538461538,18.049215741523437,17.628064243448865,0.6152304609218436
0.00033000000000000005,11.948717948717947,12.212454212454212,7.509157509157509,7.648351648351648,18.027049873203723,17.53940077017001,0.6152304609218436
0.000335,11.934065934065933,12.212454212454212,7.597069597069597,7.728937728937728,17.916220531605152,17.495069033530584,0.6152304609218436
0.00034,11.926739926739925,12.205128205128204,7.692307692307692,7.831501831501832,17.827557058326295,17.406405560251724,0.6152304609218436
0.00034500000000000004,11.91208791208791,12.197802197802197,7.758241758241759,7.904761904761905,17.694561848408004,17.295576218653153,0.6152304609218436
0.00035000000000000005,11.926739926739925,12.19047619047619,7.868131868131869,8.007326007326007,17.583732506809433,17.206912745374286,0.6152304609218436
0.000355,11.926739926739925,12.197802197802197,7.956043956043956,8.10989010989011,17.45073729689115,17.096083403775715,0.6152304609218436
0.00036,11.919413919413918,12.19047619047619,8.036630036630036,8.183150183150182,17.362073823612292,17.02958579881657,0.6152304609218436
0.00036500000000000004,11.919413919413918,12.183150183150182,8.117216117216117,8.271062271062272,17.27341035033343,16.896590588898295,0.6152304609218436
0.00037000000000000005,11.91208791208791,12.183150183150182,8.19047619047619,8.344322344322345,17.14041514041514,16.785761247299718,0.6152304609218436
0.000375,11.904761904761903,12.175824175824175,8.271062271062272,8.424908424908425,16.985254062177145,16.630600169061704,0.6152304609218436
0.00038,11.91208791208791,12.175824175824175,8.351648351648352,8.505494505494505,16.852258852258863,16.453273222503988,0.6152304609218436
0.00038500000000000003,11.91208791208791,12.183150183150182,8.417582417582418,8.571428571428571,16.697097774020857,16.519770827463134,0.6152304609218436
0.00039000000000000005,11.91208791208791,12.175824175824175,8.49084249084249,8.644688644688644,16.56410256410256,16.231614539306847,0.6152304609218436
0.000395,11.91208791208791,12.183150183150182,8.556776556776557,8.703296703296704,16.431107354184274,16.120785197708265,0.6152304609218436
0.0004,11.919413919413918,12.183150183150182,8.622710622710622,8.776556776556777,16.320278012585703,15.965624119470272,0.6152304609218436
0.00040500000000000003,11.919413919413918,12.183150183150182,8.681318681318682,8.827838827838828,16.054287592749137,15.810463041232277,0.6152304609218436
0.00041000000000000005,11.919413919413918,12.175824175824175,8.732600732600734,8.901098901098901,15.965624119470272,15.655301962994272,0.6152304609218436
0.00041500000000000006,11.926739926739925,12.197802197802197,8.791208791208792,8.952380952380953,15.832628909551989,15.455809148116835,0.6152304609218436
0.00042,11.926739926739925,12.205128205128204,8.84981684981685,9.010989010989011,15.655301962994272,15.32281393819856,0.6152304609218436
0.00042500000000000003,11.94139194139194,12.197802197802197,8.908424908424909,9.06959706959707,15.455809148116835,15.145486991640844,0.6152304609218436
0.00043000000000000004,11.94139194139194,12.197802197802197,8.952380952380953,9.113553113553113,15.189818728280269,15.012491781722552,0.6152304609218436
0.00043500000000000006,11.94139194139194,12.212454212454212,9.003663003663004,9.172161172161173,14.99032591340284,14.790833098525411,0.6152304609218436
0.00044,11.948717948717947,12.219780219780219,9.047619047619047,9.20879120879121,14.901662440123982,14.591340283647982,0.6152304609218436
0.00044500000000000003,11.956043956043956,12.234432234432234,9.084249084249084,9.252747252747254,14.680003756926832,14.414013337090266,0.6152304609218436
0.00045000000000000004,11.97069597069597,12.234432234432234,9.135531135531135,9.296703296703297,14.502676810369124,14.214520522212837,0.6152304609218436
0.00045500000000000006,11.978021978021978,12.249084249084248,9.164835164835166,9.333333333333334,14.258852258852261,14.059359443974833,0.6152304609218436
0.00046,11.985347985347985,12.256410256410255,9.201465201465203,9.362637362637363,14.170188785573403,13.837700760777683,0.6152304609218436
0.000465,12.0,12.263736263736263,9.238095238095239,9.3992673992674,13.882032497417125,13.616042077580532,0.6152304609218436
0.00047000000000000004,12.007326007326007,12.278388278388277,9.267399267399268,9.435897435897436,13.682539682539678,13.438715131022816,0.6152304609218436
0.00047500000000000005,12.02930402930403,12.293040293040292,9.296703296703297,9.465201465201465,13.438715131022816,13.217056447825675,0.6152304609218436
0.00048000000000000007,12.036630036630036,12.307692307692307,9.31868131868132,9.487179487179487,13.239222316145387,13.039729501267958,0.6152304609218436
0.000485,12.051282051282051,12.315018315018314,9.347985347985349,9.50915750915751,13.017563632948246,12.795904949751105,0.6152304609218436
0.0004900000000000001,12.058608058608058,12.329670329670328,9.36996336996337,9.531135531135531,12.773739081431383,12.618578003193388,0.6152304609218436
0.000495,12.087912087912088,12.344322344322343,9.391941391941392,9.553113553113553,12.618578003193388,12.374753451676526,0.6152304609218436
0.0005,12.095238095238095,12.358974358974358,9.406593406593407,9.567765567765568,12.41908518831596,12.197426505118818,0.6152304609218436
0.000505,12.10989010989011,12.373626373626372,9.421245421245422,9.58974358974359,12.263924110077955,11.975767821921668,0.6152304609218436
0.00051,12.131868131868131,12.395604395604394,9.435897435897436,9.604395604395604,11.975767821921668,11.776275007044239,0.6152304609218436
0.000515,12.146520146520146,12.410256410256409,9.443223443223443,9.604395604395604,11.731943270404805,11.57678219216681,0.6152304609218436
0.0005200000000000001,12.175824175824175,12.43956043956044,9.465201465201465,9.61904761904762,11.598948060486522,11.355123508969669,0.6152304609218436
0.0005250000000000001,12.19047619047619,12.461538461538462,9.465201465201465,9.633699633699635,11.310791772330235,11.177796562411952,0.6152304609218436
0.0005300000000000001,12.212454212454212,12.468864468864469,9.47985347985348,9.641025641025642,11.155630694092231,10.93397201089509,0.6152304609218436
0.000535,12.234432234432234,12.49084249084249,9.487179487179487,9.64835164835165,10.93397201089509,10.734479196017661,0.6152304609218436
0.00054,12.256410256410255,12.52014652014652,9.47985347985348,9.64835164835165,10.667981591058515,10.557152249459945,0.6152304609218436
0.000545,12.278388278388277,12.534798534798535,9.487179487179487,9.655677655677657,10.60148398609937,10.335493566262803,0.6152304609218436
0.00055,12.293040293040292,12.556776556776557,9.47985347985348,9.64835164835165,10.335493566262803,10.158166619705087,0.6152304609218436
0.000555,12.322344322344321,12.571428571428571,9.487179487179487,9.64835164835165,10.20249835634452,9.958673804827658,0.6152304609218436
0.0005600000000000001,12.344322344322343,12.593406593406593,9.47985347985348,9.641025641025642,9.958673804827658,9.759180989950229,0.6152304609218436
0.0005650000000000001,12.366300366300365,12.615384615384615,9.47985347985348,9.641025641025642,9.781346858269941,9.581854043392513,0.6152304609218436
0.0005700000000000001,12.388278388278387,12.644688644688644,9.472527472527473,9.633699633699635,9.537522306753088,9.404527096834796,0.6152304609218436
0.0005750000000000001,12.402930402930401,12.666666666666666,9.465201465201465,9.626373626373628,9.493190570113654,9.2493660185968,0.6152304609218436
0.00058,12.432234432234432,12.68131868131868,9.457875457875458,9.61904761904762,9.293697755236225,9.02770733539966,0.6152304609218436
0.000585,12.446886446886447,12.703296703296703,9.45054945054945,9.611721611721613,9.02770733539966,8.872546257161655,0.6152304609218436
0.00059,12.468864468864469,12.71062271062271,9.435897435897436,9.597069597069597,8.894712125481368,8.673053442284218,0.6152304609218436
0.000595,12.498168498168498,12.732600732600732,9.421245421245422,9.582417582417582,8.739551047243364,8.495726495726501,0.6152304609218436
0.0006000000000000001,12.505494505494505,12.754578754578754,9.413919413919414,9.567765567765568,8.584389969005368,8.340565417488506,0.6152304609218436
0.0006050000000000001,12.527472527472527,12.769230769230768,9.3992673992674,9.553113553113553,8.495726495726501,8.16323847093079,0.6152304609218436
0.0006100000000000001,12.54945054945055,12.79120879120879,9.384615384615385,9.538461538461538,8.207570207570223,8.008077392692776,0.6152304609218436
0.0006150000000000001,12.556776556776557,12.805860805860805,9.362637362637363,9.516483516483516,8.05240912933221,7.83075044613506,0.6152304609218436
0.00062,12.593406593406593,12.82051282051282,9.347985347985349,9.494505494505495,7.941579787733639,7.653423499577343,0.6152304609218436
0.000625,12.6007326007326,12.842490842490841,9.326007326007327,9.47985347985348,7.786418709495635,7.5425941579787725,0.6152304609218436
0.00063,12.622710622710622,12.849816849816849,9.304029304029305,9.472527472527473,7.63125763125764,7.3431013431013525,0.6152304609218436
0.000635,12.622710622710622,12.87179487179487,9.282051282051283,9.435897435897436,7.387433079740777,7.210106133183061,0.6152304609218436
0.00064,12.652014652014651,12.879120879120878,9.267399267399268,9.421245421245422,7.365267211421056,7.0549450549450565,0.6152304609218436
0.0006450000000000001,12.666666666666666,12.901098901098901,9.238095238095239,9.391941391941392,7.187940264863348,6.944115713346486,0.6152304609218436
0.0006500000000000001,12.68131868131868,12.915750915750916,9.216117216117217,9.36996336996337,7.032779186625344,6.766788766788769,0.6152304609218436
0.0006550000000000001,12.695970695970695,12.93040293040293,9.186813186813188,9.347985347985349,6.966281581666207,6.655959425190199,0.6152304609218436
0.0006600000000000001,12.703296703296703,12.937728937728938,9.164835164835166,9.326007326007327,6.744622898469066,6.522964215271907,0.6152304609218436
0.000665,12.725274725274724,12.952380952380953,9.142857142857144,9.296703296703297,6.589461820231053,6.367803137033912,0.6152304609218436
0.00067,12.732600732600732,12.967032967032967,9.113553113553113,9.274725274725276,6.5007983469522035,6.256973795435341,0.6152304609218436
0.000675,12.747252747252746,12.981684981684982,9.091575091575091,9.245421245421246,6.412134873673336,6.101812717197337,0.6152304609218436
0.00068,12.739926739926739,12.989010989010989,9.047619047619047,9.201465201465203,6.279139663755053,6.0131492439184875,0.6152304609218436
0.0006850000000000001,12.776556776556776,13.003663003663004,9.025641025641026,9.194139194139195,6.168310322156483,5.902319902319917,0.6152304609218436
0.0006900000000000001,12.776556776556776,13.010989010989011,8.996336996336996,9.157509157509159,6.123978585517058,5.81365642904105,0.6152304609218436
0.0006950000000000001,12.79120879120879,13.010989010989011,8.981684981684982,9.128205128205128,5.990983375598766,5.658495350803054,0.6152304609218436
0.0007000000000000001,12.798534798534797,13.025641025641026,8.945054945054945,9.098901098901099,5.880154034000196,5.569831877524196,0.6152304609218436
0.000705,12.798534798534797,13.032967032967033,8.908424908424909,9.06959706959707,5.81365642904105,5.459002535925626,0.6152304609218436
0.00071,12.813186813186812,13.047619047619047,8.87912087912088,9.04029304029304,5.7249929557621915,5.348173194327055,0.6152304609218436
0.000715,12.82051282051282,13.047619047619047,8.84981684981685,9.010989010989011,5.614163614163621,5.193012116089033,0.6152304609218436
0.00072,12.827838827838827,13.047619047619047,8.813186813186814,8.974358974358974,5.5919977458439085,5.193012116089033,0.6152304609218436
0.0007250000000000001,12.835164835164834,13.06959706959707,8.783882783882785,8.945054945054945,5.414670799286192,5.082182774490462,0.6152304609218436
0.0007300000000000001,12.835164835164834,13.076923076923077,8.754578754578755,8.908424908424909,5.414670799286192,5.0156851695313165,0.6152304609218436
0.0007350000000000001,12.842490842490841,13.076923076923077,8.725274725274726,8.871794871794872,5.303841457687604,4.8826899596130335,0.6152304609218436
0.0007400000000000001,12.842490842490841,13.084249084249084,8.68864468864469,8.835164835164836,5.193012116089033,4.8383582229736,0.6152304609218436
0.0007450000000000001,12.857142857142856,13.084249084249084,8.659340659340659,8.7985347985348,5.170846247769321,4.727528881375029,0.6152304609218436
0.00075,12.849816849816849,13.091575091575091,8.615384615384615,8.76923076923077,5.082182774490462,4.683197144735605,0.6152304609218436
0.000755,12.857142857142856,13.091575091575091,8.593406593406593,8.73992673992674,5.037851037851038,4.594533671456746,0.6152304609218436
0.00076,12.857142857142856,13.098901098901099,8.556776556776557,8.703296703296704,4.927021696252467,4.550201934817322,0.6152304609218436
0.0007650000000000001,12.864468864468863,13.106227106227106,8.52014652014652,8.666666666666666,4.860524091293321,4.505870198177888,0.6152304609218436
0.0007700000000000001,12.87179487179487,13.113553113553113,8.498168498168498,8.644688644688644,4.794026486334175,4.3950408565793175,0.6152304609218436
0.0007750000000000001,12.864468864468863,13.113553113553113,8.454212454212454,8.608058608058608,4.749694749694751,4.350709119939884,0.6152304609218436
0.0007800000000000001,12.864468864468863,13.113553113553113,8.432234432234432,8.571428571428571,4.727528881375029,4.284211514980738,0.6152304609218436
0.0007850000000000001,12.87179487179487,13.113553113553113,8.388278388278389,8.534798534798535,4.705363013055317,4.262045646661035,0.6152304609218436
0.00079,12.879120879120878,13.113553113553113,8.35897435897436,8.512820512820513,4.683197144735605,4.195548041701889,0.6152304609218436
0.000795,12.87179487179487,13.12087912087912,8.32967032967033,8.468864468864469,4.616699539776459,4.173382173382167,0.6152304609218436
0.0008,12.879120879120878,13.12087912087912,8.300366300366301,8.446886446886447,4.572367803137034,4.129050436742743,0.6152304609218436
0.000805,12.87179487179487,13.12087912087912,8.271062271062272,8.417582417582418,4.572367803137034,4.062552831783597,0.6152304609218436
0.0008100000000000001,12.87179487179487,13.128205128205128,8.227106227106228,8.373626373626374,4.550201934817322,4.0403869634638845,0.6152304609218436
0.0008150000000000001,12.886446886446885,13.12087912087912,8.197802197802197,8.336996336996338,4.5280360664976005,3.99605522682446,0.6152304609218436
0.0008200000000000001,12.879120879120878,13.12087912087912,8.168498168498168,8.307692307692308,4.461538461538455,3.9738893585047474,0.6152304609218436
0.0008250000000000001,12.879120879120878,13.12087912087912,8.139194139194139,8.27838827838828,4.461538461538455,3.929557621865314,0.6152304609218436
0.0008300000000000001,12.879120879120878,13.12087912087912,8.10989010989011,8.24908424908425,4.439372593218751,3.9073917535456015,0.6152304609218436
0.000835,12.87179487179487,13.12087912087912,8.065934065934066,8.212454212454213,4.483704329858176,3.863060016906168,0.6152304609218436
0.00084,12.87179487179487,13.12087912087912,8.043956043956044,8.19047619047619,4.3950408565793175,3.8408941485864556,0.6152304609218436
0.000845,12.87179487179487,13.12087912087912,8.014652014652015,8.146520146520146,4.41720672489903,3.863060016906168,0.6152304609218436
0.0008500000000000001,12.87179487179487,13.113553113553113,7.985347985347985,8.124542124542124,4.41720672489903,3.8187282802667433,0.6152304609218436
0.0008550000000000001,12.864468864468863,13.12087912087912,7.948717948717949,8.087912087912088,4.284211514980738,3.8408941485864556,0.6152304609218436
0.0008600000000000001,12.87179487179487,13.113553113553113,7.91941391941392,8.058608058608058,4.306377383300459,3.7743965436273186,0.6152304609218436
0.0008650000000000001,12.864468864468863,13.113553113553113,7.8901098901098905,8.036630036630036,4.284211514980738,3.7743965436273186,0.6152304609218436
0.0008700000000000001,12.87179487179487,13.113553113553113,7.860805860805861,8.007326007326007,4.350709119939884,3.7522306753075974,0.6152304609218436
0.000875,12.864468864468863,13.113553113553113,7.846153846153847,7.978021978021978,4.350709119939884,3.7522306753075974,0.6152304609218436
0.00088,12.849816849816849,13.106227106227106,7.794871794871796,7.941391941391942,4.350709119939884,3.7743965436273186,0.6152304609218436
0.000885,12.857142857142856,13.113553113553113,7.780219780219781,7.912087912087912,4.262045646661035,3.7522306753075974,0.6152304609218436
0.0008900000000000001,12.857142857142856,13.106227106227106,7.7435897435897445,7.875457875457876,4.372874988259605,3.7522306753075974,0.6152304609218436
0.0008950000000000001,12.857142857142856,13.098901098901099,7.721611721611721,7.846153846153847,4.372874988259605,3.7522306753075974,0.6152304609218436
0.0009000000000000001,12.849816849816849,13.098901098901099,7.692307692307692,7.824175824175825,4.350709119939884,3.7522306753075974,0.6152304609218436
0.0009050000000000001,12.849816849816849,13.084249084249084,7.67032967032967,7.794871794871796,4.41720672489903,3.7743965436273186,0.6152304609218436
0.0009100000000000001,12.849816849816849,13.098901098901099,7.6410256410256405,7.780219780219781,4.439372593218751,3.7743965436273186,0.6152304609218436
0.0009150000000000001,12.842490842490841,13.084249084249084,7.611721611721611,7.7435897435897445,4.41720672489903,3.796562411947031,0.6152304609218436
0.00092,12.842490842490841,13.084249084249084,7.589743589743589,7.7142857142857135,4.505870198177888,3.796562411947031,0.6152304609218436
0.000925,12.842490842490841,13.084249084249084,7.5677655677655675,7.699633699633699,4.439372593218751,3.8187282802667433,0.6152304609218436
0.00093,12.835164835164834,13.076923076923077,7.538461538461538,7.67032967032967,4.439372593218751,3.8187282802667433,0.6152304609218436
0.0009350000000000001,12.842490842490841,13.076923076923077,7.523809523809524,7.648351648351648,4.572367803137034,3.8408941485864556,0.6152304609218436
0.0009400000000000001,12.827838827838827,13.076923076923077,7.4945054945054945,7.626373626373626,4.439372593218751,3.863060016906168,0.6152304609218436
0.0009450000000000001,12.827838827838827,13.06959706959707,7.472527472527473,7.597069597069597,4.572367803137034,3.863060016906168,0.6152304609218436
0.0009500000000000001,12.827838827838827,13.06959706959707,7.457875457875458,7.5677655677655675,4.505870198177888,3.885225885225889,0.6152304609218436
0.0009550000000000001,12.827838827838827,13.062271062271062,7.428571428571429,7.553113553113553,4.594533671456746,3.9073917535456015,0.6152304609218436
0.0009600000000000001,12.82051282051282,13.054945054945055,7.413919413919414,7.531135531135531,4.616699539776459,3.929557621865314,0.6152304609218436
0.000965,12.82051282051282,13.054945054945055,7.384615384615385,7.516483516483516,4.63886540809618,3.9738893585047474,0.6152304609218436
0.00097,12.82051282051282,13.047619047619047,7.3699633699633695,7.501831501831502,4.63886540809618,3.9738893585047474,0.6152304609218436
0.0009750000000000001,12.813186813186812,13.047619047619047,7.347985347985348,7.487179487179487,4.63886540809618,4.0403869634638845,0.6152304609218436
0.0009800000000000002,12.813186813186812,13.04029304029304,7.34065934065934,7.465201465201465,4.683197144735605,4.062552831783597,0.6152304609218436
0.000985,12.805860805860805,13.04029304029304,7.311355311355311,7.450549450549451,4.749694749694751,4.062552831783597,0.6152304609218436
0.00099,12.798534798534797,13.032967032967033,7.2967032967032965,7.435897435897436,4.727528881375029,4.10688456842303,0.6152304609218436
0.000995,12.805860805860805,13.032967032967033,7.282051282051282,7.413919413919414,4.749694749694751,4.129050436742743,0.6152304609218436
0.001,12.798534798534797,13.025641025641026,7.267399267399267,7.3992673992674,4.8383582229736,4.173382173382167,0.6152304609218436
0.001005,12.79120879120879,13.025641025641026,7.252747252747253,7.384615384615385,4.749694749694751,4.195548041701889,0.6152304609218436
0.00101,12.783882783882783,13.025641025641026,7.2234432234432235,7.362637362637362,4.860524091293321,4.262045646661035,0.6152304609218436
0.001015,12.783882783882783,13.010989010989011,7.216117216117216,7.347985347985348,4.927021696252467,4.262045646661035,0.6152304609218436
0.00102,12.769230769230768,13.010989010989011,7.201465201465202,7.333333333333333,5.0156851695313165,4.284211514980738,0.6152304609218436
0.001025,12.776556776556776,13.010989010989011,7.186813186813187,7.326007326007326,5.0156851695313165,4.350709119939884,0.6152304609218436
0.00103,12.761904761904761,12.996336996336996,7.172161172161172,7.311355311355311,5.104348642810184,4.41720672489903,0.6152304609218436
0.0010350000000000001,12.761904761904761,13.003663003663004,7.157509157509158,7.289377289377289,5.170846247769321,4.461538461538455,0.6152304609218436
0.0010400000000000001,12.761904761904761,12.996336996336996,7.1501831501831505,7.282051282051282,5.170846247769321,4.461538461538455,0.6152304609218436
0.0010450000000000001,12.754578754578754,12.989010989010989,7.142857142857142,7.267399267399267,5.148680379449608,4.5280360664976005,0.6152304609218436
0.0010500000000000002,12.747252747252746,12.981684981684982,7.128205128205128,7.26007326007326,5.259509721048179,4.505870198177888,0.6152304609218436
0.0010550000000000002,12.732600732600732,12.967032967032967,7.113553113553113,7.245421245421245,5.303841457687604,4.5280360664976005,0.6152304609218436
0.0010600000000000002,12.732600732600732,12.974358974358974,7.106227106227106,7.230769230769231,5.326007326007334,4.616699539776459,0.6152304609218436
0.0010650000000000002,12.732600732600732,12.974358974358974,7.091575091575091,7.230769230769231,5.39250493096648,4.705363013055317,0.6152304609218436
